record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_001498,딸에게 생활비를 받아쓰니 아비로써 도움이 되지도 못하고 짐만 되니 미안하고 괴로워. [SEP] 자녀분께 생활비를 받으시는 것에 미안함을 느끼고 계시군요. [SEP] 젊은 날 도박으로 빚 갚느라 노후준비를 못 했어. 자식에게 짐만 되니 벌 받는 인생 같아. [SEP] 지금의 상황에서 어떻게 하는 것이 좋을까요? [SEP] 나이가 많아 일하기 어려우니 딸이 출근한 동안 손주를 잘 봐주고 집안일도 도와주려 해. [SEP] 서로 도우며 힘이 되어주는 가족이네요.,자기비난성 부담-속죄 에피소드,self_blame_guilt,self_directed_evaluation,negative,high,self,mixed,approach,"미안함을 넘어 자기처벌, 역할 실패감, 보상 강박이 함께 있는 결을 유지해야 한다.","단순한 효심, 따뜻한 가족서사, 잔잔한 슬픔 정도로 순화하면 왜곡이다.","관계를 끊거나 공격하기보다, 스스로를 낮추고 더 많이 기여하려 하며 돌봄/집안일 같은 보상 행동으로 존재 정당성을 회복하려는 성향이 강하다. 동시에 내면에서는 계속 자신을 채무자처럼 취급하는 방향으로 간다.",withdraw,perturb_action_tendency_class,perturbation,action_tendency_class,confront,withdraw,Changing action_tendency_class from confront to withdraw should shift response direction.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,ablate_target,ablation,target,mixed,,Removing target should reduce fidelity for the matching emotional dimension.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,low,,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,ablate_social_orientation,ablation,social_orientation,defend,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,ablate_control_state,ablation,control_state,low,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",,ablate_action_tendency_class,ablation,action_tendency_class,defend,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,other,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,low,approach,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,high,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,수치와 압박이 섞인 공세적 긴장,other_blame_boundary,low_control_distress,negative,high,mixed,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",repair,perturb_action_tendency_class,perturbation,action_tendency_class,defend,repair,Changing action_tendency_class from defend to repair should shift response direction.
s_001822,내가 심한 교통사고가 났을 때 어머니는 밤새 나를 간호해주었어. 어머니께 정말 감사해. [SEP] 어머니가 밤새 간호해주셨군요. 고마운 마음이 드시겠어요. [SEP] 나는 어머니께 해준 것도 없는데 미안하고 감사한 마음이 커. 지금이라도 효도하고 싶어. [SEP] 어떻게 하면 어머니에게 좋은 효도를 할 수 있을까요? [SEP] 집안일을 도와드리고 요리도 내가 직접 해드려야겠어. [SEP] 어머니에게 좋은 도움이 되었으면 좋겠어요.,감사-미안함의 보답 추동,repair_gratitude,approach_or_repair,mixed,high,mixed,high,approach,"감사와 함께 자기부족감, 빚진 느낌, 지금 당장 갚고 싶어지는 추동이 동시에 존재한다는 점","그냥 따뜻하고 훈훈한 감사 정서로만 순화하는 것, 또는 high arousal을 불안/공포로 오독하는 것","감사 표현에 그치지 않고 실제 보답 행동을 조직하려는 성향이 강하다. 말, 집안일, 요리, 돌봄 제공처럼 구체적이고 관계 지향적인 접근 행동으로 이어질 가능성이 높다.",repair,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001822,내가 심한 교통사고가 났을 때 어머니는 밤새 나를 간호해주었어. 어머니께 정말 감사해. [SEP] 어머니가 밤새 간호해주셨군요. 고마운 마음이 드시겠어요. [SEP] 나는 어머니께 해준 것도 없는데 미안하고 감사한 마음이 커. 지금이라도 효도하고 싶어. [SEP] 어떻게 하면 어머니에게 좋은 효도를 할 수 있을까요? [SEP] 집안일을 도와드리고 요리도 내가 직접 해드려야겠어. [SEP] 어머니에게 좋은 도움이 되었으면 좋겠어요.,감사-미안함의 보답 추동,repair_gratitude,approach_or_repair,mixed,high,,high,approach,"감사와 함께 자기부족감, 빚진 느낌, 지금 당장 갚고 싶어지는 추동이 동시에 존재한다는 점","그냥 따뜻하고 훈훈한 감사 정서로만 순화하는 것, 또는 high arousal을 불안/공포로 오독하는 것","감사 표현에 그치지 않고 실제 보답 행동을 조직하려는 성향이 강하다. 말, 집안일, 요리, 돌봄 제공처럼 구체적이고 관계 지향적인 접근 행동으로 이어질 가능성이 높다.",repair,ablate_target,ablation,target,mixed,,Removing target should reduce fidelity for the matching emotional dimension.
